0
yolov3-bdd100k
Total BFLOPS 65.355 

 seen 64 
Learning Rate: 1e-06, Momentum: 0.9, Decay: 0.0005
 If error occurs - run training with flag: -dont_show 
Resizing
288 x 288 
 try to allocate workspace = 5971969 * sizeof(float),  CUDA allocate done! 
Loaded: 1.314476 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.559765, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.249941, Class: 0.677158, Obj: 0.751534, No Obj: 0.496885, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 106 Avg IOU: 0.203899, Class: 0.498360, Obj: 0.554779, No Obj: 0.518733, .5R: 0.062500, .75R: 0.000000,  count: 48
Region 82 Avg IOU: 0.236790, Class: 0.431846, Obj: 0.702047, No Obj: 0.559159, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.334527, Class: 0.431103, Obj: 0.435211, No Obj: 0.496770, .5R: 0.000000, .75R: 0.000000,  count: 5
Region 106 Avg IOU: 0.203617, Class: 0.542608, Obj: 0.535724, No Obj: 0.519386, .5R: 0.037037, .75R: 0.000000,  count: 81
Region 82 Avg IOU: 0.344080, Class: 0.685835, Obj: 0.539093, No Obj: 0.559246, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.392285, Class: 0.481086, Obj: 0.521700, No Obj: 0.496295, .5R: 0.250000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.270494, Class: 0.462609, Obj: 0.496881, No Obj: 0.519174, .5R: 0.111111, .75R: 0.000000,  count: 63
Region 82 Avg IOU: 0.458934, Class: 0.415366, Obj: 0.480979, No Obj: 0.559309, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.252199, Class: 0.507496, Obj: 0.440280, No Obj: 0.497345, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 106 Avg IOU: 0.242784, Class: 0.437309, Obj: 0.515993, No Obj: 0.519235, .5R: 0.075472, .75R: 0.000000,  count: 53
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.560312, .5R: -nan, .75R: -nan,  count: 0
